timestamp_localtime,experiment,pioreactor_unit,timestamp,od_reading,angle,channel
2025-06-25 11:37:11,,P01,2025-06-25 11:37:11,0.0474252104317813,,
2025-06-25 11:37:11,,P02,2025-06-25 11:37:11,0.0488265208945582,,
2025-06-25 11:37:11,,P03,2025-06-25 11:37:11,0.0483163579765917,,
2025-06-25 11:37:11,,P05,2025-06-25 11:37:11,0.0442724260520492,,
2025-06-25 11:37:11,,P09,2025-06-25 11:37:11,0.0502498756763455,,
2025-06-25 11:37:11,,P11,2025-06-25 11:37:11,0.0496736394932065,,
2025-06-25 11:38:01,,P01,2025-06-25 11:38:01,0.0490686762060475,,
2025-06-25 11:38:01,,P02,2025-06-25 11:38:01,0.048463718883314,,
2025-06-25 11:38:01,,P03,2025-06-25 11:38:01,0.0516699614833896,,
2025-06-25 11:38:01,,P05,2025-06-25 11:38:01,0.0517399922938091,,
2025-06-25 11:38:01,,P09,2025-06-25 11:38:01,0.0490905640052821,,
2025-06-25 11:38:01,,P11,2025-06-25 11:38:01,0.0561600491041862,,
2025-06-25 11:38:51,,P01,2025-06-25 11:38:51,0.0453249412573323,,
2025-06-25 11:38:51,,P02,2025-06-25 11:38:51,0.0515048741772244,,
2025-06-25 11:38:51,,P03,2025-06-25 11:38:51,0.0516471220495673,,
2025-06-25 11:38:51,,P05,2025-06-25 11:38:51,0.0519590861611597,,
2025-06-25 11:38:51,,P09,2025-06-25 11:38:51,0.0508535152563444,,
2025-06-25 11:38:51,,P11,2025-06-25 11:38:51,0.0478273791367045,,
2025-06-25 11:39:41,,P01,2025-06-25 11:39:41,0.0477475371802124,,
2025-06-25 11:39:41,,P02,2025-06-25 11:39:41,0.050294033201686,,
2025-06-25 11:39:41,,P03,2025-06-25 11:39:41,0.0446257439974967,,
2025-06-25 11:39:41,,P05,2025-06-25 11:39:41,0.0461779114113859,,
2025-06-25 11:39:41,,P09,2025-06-25 11:39:41,0.0487164566336038,,
2025-06-25 11:39:41,,P11,2025-06-25 11:39:41,0.0488894981363669,,
2025-06-25 11:40:31,,P01,2025-06-25 11:40:31,0.0487574061566986,,
2025-06-25 11:40:31,,P02,2025-06-25 11:40:31,0.0480134588567699,,
2025-06-25 11:40:31,,P03,2025-06-25 11:40:31,0.0441348267486525,,
2025-06-25 11:40:31,,P05,2025-06-25 11:40:31,0.0485074989721225,,
2025-06-25 11:40:31,,P09,2025-06-25 11:40:31,0.0462945504934672,,
2025-06-25 11:40:31,,P11,2025-06-25 11:40:31,0.0481816289558289,,
2025-06-25 11:41:21,,P01,2025-06-25 11:41:21,0.0513259438888368,,
2025-06-25 11:41:21,,P03,2025-06-25 11:41:21,0.0464273408247924,,
2025-06-25 11:41:21,,P05,2025-06-25 11:41:21,0.0477934225729088,,
2025-06-25 11:41:21,,P09,2025-06-25 11:41:21,0.0487114436062304,,
2025-06-25 11:41:21,,P11,2025-06-25 11:41:21,0.0503741889236272,,
2025-06-25 11:41:22,,P02,2025-06-25 11:41:22,0.0493073189463992,,
2025-06-25 11:42:11,,P01,2025-06-25 11:42:11,0.0526915899148216,,
2025-06-25 11:42:11,,P03,2025-06-25 11:42:11,0.051653356093946,,
2025-06-25 11:42:11,,P05,2025-06-25 11:42:11,0.0548270594229661,,
2025-06-25 11:42:11,,P09,2025-06-25 11:42:11,0.0666542705593857,,
2025-06-25 11:42:11,,P11,2025-06-25 11:42:11,0.0534916364684773,,
2025-06-25 11:42:12,,P02,2025-06-25 11:42:12,0.0513896880957009,,
2025-06-25 11:43:01,,P01,2025-06-25 11:43:01,0.0508479737484172,,
2025-06-25 11:43:01,,P02,2025-06-25 11:43:01,0.0498009347704729,,
2025-06-25 11:43:01,,P03,2025-06-25 11:43:01,0.0502580304374109,,
2025-06-25 11:43:01,,P05,2025-06-25 11:43:01,0.0438845782205895,,
2025-06-25 11:43:01,,P09,2025-06-25 11:43:01,0.0578923115478804,,
2025-06-25 11:43:01,,P11,2025-06-25 11:43:01,0.0484904608035061,,
2025-06-25 11:43:51,,P01,2025-06-25 11:43:51,0.0551231832239851,,
2025-06-25 11:43:51,,P03,2025-06-25 11:43:51,0.0504991853403836,,
2025-06-25 11:43:51,,P05,2025-06-25 11:43:51,0.0592077605215189,,
2025-06-25 11:43:51,,P09,2025-06-25 11:43:51,0.0654949112415704,,
2025-06-25 11:43:51,,P11,2025-06-25 11:43:51,0.051062673446799,,
2025-06-25 11:43:52,,P02,2025-06-25 11:43:52,0.0505977130814418,,
2025-06-25 11:44:41,,P01,2025-06-25 11:44:41,0.0556799839764609,,
2025-06-25 11:44:41,,P02,2025-06-25 11:44:41,0.0559943654151599,,
2025-06-25 11:44:41,,P03,2025-06-25 11:44:41,0.0509264262456141,,
2025-06-25 11:44:41,,P05,2025-06-25 11:44:41,0.0557398847204931,,
2025-06-25 11:44:41,,P09,2025-06-25 11:44:41,0.0498060450620284,,
2025-06-25 11:44:41,,P11,2025-06-25 11:44:41,0.0518172983664136,,
2025-06-25 11:45:31,,P01,2025-06-25 11:45:31,0.0497090195919531,,
2025-06-25 11:45:31,,P02,2025-06-25 11:45:31,0.0472759750722562,,
2025-06-25 11:45:31,,P03,2025-06-25 11:45:31,0.0497384588022457,,
2025-06-25 11:45:31,,P05,2025-06-25 11:45:31,0.0539485477793668,,
2025-06-25 11:45:31,,P09,2025-06-25 11:45:31,0.0537337302738008,,
2025-06-25 11:45:31,,P11,2025-06-25 11:45:31,0.0483197935483509,,
2025-06-25 11:46:21,,P01,2025-06-25 11:46:21,0.0524298990027088,,
2025-06-25 11:46:21,,P02,2025-06-25 11:46:21,0.0470633493068692,,
2025-06-25 11:46:21,,P03,2025-06-25 11:46:21,0.0504704407339166,,
2025-06-25 11:46:21,,P05,2025-06-25 11:46:21,0.0601985433734494,,
2025-06-25 11:46:21,,P09,2025-06-25 11:46:21,0.0579790178551462,,
2025-06-25 11:46:21,,P11,2025-06-25 11:46:21,0.049262990070554,,
2025-06-25 11:47:11,,P01,2025-06-25 11:47:11,0.0550682891367996,,
2025-06-25 11:47:11,,P03,2025-06-25 11:47:11,0.0498952040256592,,
2025-06-25 11:47:11,,P05,2025-06-25 11:47:11,0.05270254526585,,
2025-06-25 11:47:11,,P09,2025-06-25 11:47:11,0.0719558434008853,,
2025-06-25 11:47:11,,P11,2025-06-25 11:47:11,0.0501687922469663,,
2025-06-25 11:47:12,,P02,2025-06-25 11:47:12,0.0529288654658277,,
2025-06-25 11:48:01,,P01,2025-06-25 11:48:01,0.0497967564293712,,
2025-06-25 11:48:01,,P02,2025-06-25 11:48:01,0.0538142047624852,,
2025-06-25 11:48:01,,P03,2025-06-25 11:48:01,0.0520882216044079,,
2025-06-25 11:48:01,,P05,2025-06-25 11:48:01,0.0532552453229715,,
