timestamp_localtime,experiment,pioreactor_unit,timestamp,od_reading,angle,channel
2025-06-16 18:04:42,,Auto-P01,2025-06-16 18:04:42,8.645675188217,,
2025-06-16 18:04:42,,Auto-P02,2025-06-16 18:04:42,9.60349227626405,,
2025-06-16 18:04:42,,Auto-P05,2025-06-16 18:04:42,13.2769209948993,,
2025-06-16 18:04:42,,Auto-P06,2025-06-16 18:04:42,5.35586268822652,,
2025-06-16 18:04:42,,Auto-P08,2025-06-16 18:04:42,6.1662654571044,,
2025-06-16 18:04:44,,Auto-P04,2025-06-16 18:04:44,5.01468832729602,,
2025-06-16 18:05:23,,Auto-P01,2025-06-16 18:05:23,7.90886736208055,,
2025-06-16 18:05:23,,Auto-P02,2025-06-16 18:05:23,10.9757697738849,,
2025-06-16 18:05:23,,Auto-P05,2025-06-16 18:05:23,10.0398077472916,,
2025-06-16 18:05:23,,Auto-P06,2025-06-16 18:05:23,5.46349312481061,,
2025-06-16 18:05:23,,Auto-P08,2025-06-16 18:05:23,6.5495958778797,,
2025-06-16 18:05:25,,Auto-P04,2025-06-16 18:05:25,5.37891586359595,,
2025-06-16 18:06:13,,Auto-P01,2025-06-16 18:06:13,0.822143193355072,,
2025-06-16 18:06:13,,Auto-P02,2025-06-16 18:06:13,1.28247318382093,,
2025-06-16 18:06:13,,Auto-P05,2025-06-16 18:06:13,1.06621972897466,,
2025-06-16 18:06:13,,Auto-P06,2025-06-16 18:06:13,0.662487029726353,,
2025-06-16 18:06:13,,Auto-P08,2025-06-16 18:06:13,0.521244339896392,,
2025-06-16 18:06:15,,Auto-P04,2025-06-16 18:06:15,0.541182851273354,,
2025-06-16 18:07:03,,Auto-P01,2025-06-16 18:07:03,0.0343176283465745,,
2025-06-16 18:07:03,,Auto-P02,2025-06-16 18:07:03,0.120411062000739,,
2025-06-16 18:07:03,,Auto-P05,2025-06-16 18:07:03,0.132556011587929,,
2025-06-16 18:07:03,,Auto-P06,2025-06-16 18:07:03,0.0562011217167012,,
2025-06-16 18:07:03,,Auto-P08,2025-06-16 18:07:03,0.14123470293492,,
2025-06-16 18:07:05,,Auto-P04,2025-06-16 18:07:05,0.0234018925258558,,
2025-06-16 18:07:53,,Auto-P01,2025-06-16 18:07:53,-0.105211975336921,,
2025-06-16 18:07:53,,Auto-P02,2025-06-16 18:07:53,0.00650024581706425,,
2025-06-16 18:07:53,,Auto-P05,2025-06-16 18:07:53,-0.053313005428631,,
2025-06-16 18:07:53,,Auto-P06,2025-06-16 18:07:53,0.00906702904389806,,
2025-06-16 18:07:53,,Auto-P08,2025-06-16 18:07:53,-0.0198787896611143,,
2025-06-16 18:07:55,,Auto-P04,2025-06-16 18:07:55,0.00417835993974924,,
2025-06-16 18:08:43,,Auto-P01,2025-06-16 18:08:43,-0.261813085240263,,
2025-06-16 18:08:43,,Auto-P02,2025-06-16 18:08:43,-0.00740334580942788,,
2025-06-16 18:08:43,,Auto-P05,2025-06-16 18:08:43,-0.0544710218718916,,
2025-06-16 18:08:43,,Auto-P06,2025-06-16 18:08:43,-0.0022878928464841,,
2025-06-16 18:08:43,,Auto-P08,2025-06-16 18:08:43,-0.112000047420546,,
2025-06-16 18:08:45,,Auto-P04,2025-06-16 18:08:45,0.00892725861024062,,
2025-06-16 18:09:33,,Auto-P01,2025-06-16 18:09:33,-0.108448520704097,,
2025-06-16 18:09:33,,Auto-P02,2025-06-16 18:09:33,-0.0249537098131795,,
2025-06-16 18:09:33,,Auto-P05,2025-06-16 18:09:33,0.00444011766383662,,
2025-06-16 18:09:33,,Auto-P06,2025-06-16 18:09:33,-0.00797559523800826,,
2025-06-16 18:09:33,,Auto-P08,2025-06-16 18:09:33,-0.0144457851143021,,
2025-06-16 18:09:35,,Auto-P04,2025-06-16 18:09:35,-0.0469338121818816,,
2025-06-16 18:10:23,,Auto-P01,2025-06-16 18:10:23,0.0409178761482237,,
2025-06-16 18:10:23,,Auto-P02,2025-06-16 18:10:23,-0.0263375353283683,,
2025-06-16 18:10:23,,Auto-P05,2025-06-16 18:10:23,-0.076291929708834,,
2025-06-16 18:10:23,,Auto-P06,2025-06-16 18:10:23,0.0454898156922427,,
2025-06-16 18:10:23,,Auto-P08,2025-06-16 18:10:23,0.0130898718404968,,
2025-06-16 18:10:25,,Auto-P04,2025-06-16 18:10:25,0.0576297807182232,,
2025-06-16 18:11:13,,Auto-P01,2025-06-16 18:11:13,0.110013472334289,,
2025-06-16 18:11:13,,Auto-P02,2025-06-16 18:11:13,-0.0265031464095187,,
2025-06-16 18:11:13,,Auto-P05,2025-06-16 18:11:13,-0.0959484703737571,,
2025-06-16 18:11:13,,Auto-P06,2025-06-16 18:11:13,0.00924203354715954,,
2025-06-16 18:11:13,,Auto-P08,2025-06-16 18:11:13,-0.216488871849919,,
2025-06-16 18:11:15,,Auto-P04,2025-06-16 18:11:15,-0.0051796096093963,,
2025-06-16 18:12:03,,Auto-P01,2025-06-16 18:12:03,-0.0652489768290882,,
2025-06-16 18:12:03,,Auto-P02,2025-06-16 18:12:03,0.000492037991624478,,
2025-06-16 18:12:03,,Auto-P05,2025-06-16 18:12:03,0.0363168761768647,,
2025-06-16 18:12:03,,Auto-P06,2025-06-16 18:12:03,-0.0132162917285333,,
2025-06-16 18:12:03,,Auto-P08,2025-06-16 18:12:03,-0.128800061026454,,
2025-06-16 18:12:05,,Auto-P04,2025-06-16 18:12:05,0.0300410681456808,,
2025-06-16 18:12:53,,Auto-P01,2025-06-16 18:12:53,0.537425862554319,,
2025-06-16 18:12:53,,Auto-P02,2025-06-16 18:12:53,-0.0155161833908886,,
2025-06-16 18:12:53,,Auto-P05,2025-06-16 18:12:53,-0.0371841650828013,,
2025-06-16 18:12:53,,Auto-P06,2025-06-16 18:12:53,0.0266240494543779,,
2025-06-16 18:12:53,,Auto-P08,2025-06-16 18:12:53,-0.198484809444607,,
2025-06-16 18:12:55,,Auto-P04,2025-06-16 18:12:55,0.178962708047951,,
2025-06-16 18:13:43,,Auto-P01,2025-06-16 18:13:43,0.0173615220528993,,
2025-06-16 18:13:43,,Auto-P02,2025-06-16 18:13:43,-0.0247085883992131,,
2025-06-16 18:13:43,,Auto-P05,2025-06-16 18:13:43,-0.0515182162903392,,
2025-06-16 18:13:43,,Auto-P06,2025-06-16 18:13:43,0.0530972064436154,,
2025-06-16 18:13:43,,Auto-P08,2025-06-16 18:13:43,-0.251206727353972,,
2025-06-16 18:13:45,,Auto-P04,2025-06-16 18:13:45,0.00752709789948609,,
2025-06-16 18:14:33,,Auto-P01,2025-06-16 18:14:33,-0.155029838183929,,
2025-06-16 18:14:33,,Auto-P02,2025-06-16 18:14:33,0.015005464519527,,
2025-06-16 18:14:33,,Auto-P05,2025-06-16 18:14:33,0.0925099248319867,,
2025-06-16 18:14:33,,Auto-P06,2025-06-16 18:14:33,0.00697034992617142,,
2025-06-16 18:14:33,,Auto-P08,2025-06-16 18:14:33,-0.0619603677773037,,
2025-06-16 18:14:35,,Auto-P04,2025-06-16 18:14:35,0.0519505742864836,,
2025-06-16 18:15:23,,Auto-P01,2025-06-16 18:15:23,-0.0554814086047583,,
2025-06-16 18:15:23,,Auto-P02,2025-06-16 18:15:23,0.00683314169485547,,
2025-06-16 18:15:23,,Auto-P05,2025-06-16 18:15:23,0.0343397573336222,,
2025-06-16 18:15:23,,Auto-P06,2025-06-16 18:15:23,-0.000293979424767055,,
2025-06-16 18:15:23,,Auto-P08,2025-06-16 18:15:23,-0.173149594687245,,
2025-06-16 18:15:25,,Auto-P04,2025-06-16 18:15:25,-0.000338025832643848,,
2025-06-16 18:16:13,,Auto-P01,2025-06-16 18:16:13,0.0237789182902373,,
2025-06-16 18:16:13,,Auto-P02,2025-06-16 18:16:13,0.0621856706199277,,
2025-06-16 18:16:13,,Auto-P05,2025-06-16 18:16:13,0.183619055160064,,
2025-06-16 18:16:13,,Auto-P06,2025-06-16 18:16:13,0.00903385909471426,,
2025-06-16 18:16:13,,Auto-P08,2025-06-16 18:16:13,-0.217603807401094,,
2025-06-16 18:16:15,,Auto-P04,2025-06-16 18:16:15,0.0226147958823571,,
2025-06-16 18:17:03,,Auto-P01,2025-06-16 18:17:03,-0.141500605435702,,
2025-06-16 18:17:03,,Auto-P02,2025-06-16 18:17:03,0.061512911642074,,
2025-06-16 18:17:03,,Auto-P05,2025-06-16 18:17:03,0.410539596080293,,
2025-06-16 18:17:03,,Auto-P06,2025-06-16 18:17:03,0.0788017770954822,,
2025-06-16 18:17:03,,Auto-P08,2025-06-16 18:17:03,-0.178115060506474,,
2025-06-16 18:17:05,,Auto-P04,2025-06-16 18:17:05,0.0129703336383874,,
2025-06-16 18:17:53,,Auto-P01,2025-06-16 18:17:53,-0.0837597353245592,,
2025-06-16 18:17:53,,Auto-P02,2025-06-16 18:17:53,0.045780679288981,,
2025-06-16 18:17:53,,Auto-P05,2025-06-16 18:17:53,0.488632913867079,,
2025-06-16 18:17:53,,Auto-P06,2025-06-16 18:17:53,0.0166795365266664,,
2025-06-16 18:17:53,,Auto-P08,2025-06-16 18:17:53,-0.186434164375936,,
2025-06-16 18:17:55,,Auto-P04,2025-06-16 18:17:55,-0.0509929169095953,,
2025-06-16 18:18:43,,Auto-P01,2025-06-16 18:18:43,0.261357164118468,,
2025-06-16 18:18:43,,Auto-P02,2025-06-16 18:18:43,0.0292546834020734,,
2025-06-16 18:18:43,,Auto-P05,2025-06-16 18:18:43,0.155242992757024,,
2025-06-16 18:18:43,,Auto-P06,2025-06-16 18:18:43,0.0267399945926475,,
2025-06-16 18:18:43,,Auto-P08,2025-06-16 18:18:43,-0.205683600469265,,
2025-06-16 18:18:45,,Auto-P04,2025-06-16 18:18:45,0.0193363124519728,,
2025-06-16 18:19:33,,Auto-P01,2025-06-16 18:19:33,-0.160007193249439,,
2025-06-16 18:19:33,,Auto-P02,2025-06-16 18:19:33,0.0237233623876791,,
2025-06-16 18:19:33,,Auto-P05,2025-06-16 18:19:33,0.175666787389672,,
2025-06-16 18:19:33,,Auto-P06,2025-06-16 18:19:33,0.0925248050419804,,
2025-06-16 18:19:33,,Auto-P08,2025-06-16 18:19:33,-0.262339251056156,,
2025-06-16 18:19:35,,Auto-P04,2025-06-16 18:19:35,-0.0201602699681675,,
2025-06-16 18:20:23,,Auto-P01,2025-06-16 18:20:23,-0.176391304669888,,
2025-06-16 18:20:23,,Auto-P02,2025-06-16 18:20:23,0.025120149901223,,
2025-06-16 18:20:23,,Auto-P05,2025-06-16 18:20:23,0.277907594138727,,
2025-06-16 18:20:23,,Auto-P06,2025-06-16 18:20:23,0.0697757254470344,,
2025-06-16 18:20:23,,Auto-P08,2025-06-16 18:20:23,-0.252072352236644,,
2025-06-16 18:20:25,,Auto-P04,2025-06-16 18:20:25,0.00258396925796722,,
2025-06-16 18:21:13,,Auto-P01,2025-06-16 18:21:13,-0.205859467643805,,
2025-06-16 18:21:13,,Auto-P02,2025-06-16 18:21:13,0.0437092883900056,,
2025-06-16 18:21:13,,Auto-P05,2025-06-16 18:21:13,0.00144774671616227,,
2025-06-16 18:21:13,,Auto-P06,2025-06-16 18:21:13,0.00650583535538304,,
2025-06-16 18:21:13,,Auto-P08,2025-06-16 18:21:13,-0.249678251834351,,
2025-06-16 18:21:15,,Auto-P04,2025-06-16 18:21:15,-0.0271109137235363,,
2025-06-16 18:22:03,,Auto-P01,2025-06-16 18:22:03,0.00403697989164564,,
2025-06-16 18:22:03,,Auto-P02,2025-06-16 18:22:03,0.0793931241926469,,
